basis,record_id,year,month,analysis_role,bandwidth_km,total_effect,structured_component,residual_component
latitude_longitude,201206,2012,6,held_out,503.19906,-0.3274767311274132,-0.25045200965579983,-0.077024721471614
latitude_longitude,201207,2012,7,held_out,503.19906,-0.26118227626531976,-0.14736644914037839,-0.11381582712494162
latitude_longitude,201208,2012,8,held_out,503.19906,-0.3135012236371806,-0.18871945093333864,-0.12478177270384198
latitude_longitude,201306,2013,6,held_out,503.19906,0.13689483273852257,0.007332497134604115,0.12956233560391872
latitude_longitude,201307,2013,7,held_out,503.19906,-0.05938440714441456,-0.07426174664600284,0.014877339501589518
latitude_longitude,201308,2013,8,held_out,503.19906,-0.1804789488187955,-0.14748658082080054,-0.03299236799799507
latitude_longitude,201406,2014,6,held_out,503.19906,-0.01714897471043127,-0.026599330720121144,0.009450356009689057
latitude_longitude,201407,2014,7,held_out,503.19906,-0.00410352007535434,-0.10420431657716062,0.10010079650180526
latitude_longitude,201408,2014,8,held_out,503.19906,0.07615602341375056,-0.053593217396758694,0.1297492408105086
latitude_longitude,201506,2015,6,development,503.19906,-0.247949985083476,-0.23897958181564782,-0.008970403267827822
latitude_longitude,201507,2015,7,development,503.19906,-0.18813381781123664,-0.13176414357507987,-0.05636967423615688
latitude_longitude,201508,2015,8,development,503.19906,-0.23220220292877863,-0.17589948963126023,-0.05630271329751851
latitude_longitude,201606,2016,6,held_out,503.19906,0.10734524841227927,-0.020626114665813357,0.12797136307809243
latitude_longitude,201607,2016,7,held_out,503.19906,-0.07111672111624909,-0.10262965363654708,0.031512932520298784
latitude_longitude,201608,2016,8,held_out,503.19906,0.1799555668467365,0.029217549594555955,0.15073801725217956
latitude_longitude,201706,2017,6,held_out,503.19906,-0.09240408858552752,-0.09080348929851174,-0.0016005992870153972
latitude_longitude,201707,2017,7,held_out,503.19906,-0.13476101780514574,-0.15030074702597224,0.015539729220827967
latitude_longitude,201708,2017,8,held_out,503.19906,0.08926506226890163,-0.017382735381758517,0.10664779765065997
latitude_longitude,201806,2018,6,held_out,503.19906,-0.013424188507483104,-0.10218128138859756,0.08875709288111333
latitude_longitude,201807,2018,7,held_out,503.19906,-0.23896553684460983,-0.13078160007381,-0.10818393677079934
latitude_longitude,201808,2018,8,held_out,503.19906,-0.14818611031556667,-0.10646712456874649,-0.0417189857468196
latitude_longitude,201906,2019,6,held_out,503.19906,-0.09879325497594188,-0.0540238787258623,-0.04476937625008
latitude_longitude,201907,2019,7,held_out,503.19906,-0.09856784448514552,-0.104072125836282,0.005504281351137082
latitude_longitude,201908,2019,8,held_out,503.19906,-0.05936937159741142,-0.05593681527321107,-0.0034325563241998534
latitude_longitude,202006,2020,6,held_out,503.19906,-0.05054596771316703,-0.07744892280326719,0.026902955090100978
latitude_longitude,202007,2020,7,held_out,503.19906,-0.10475289495209157,-0.09678398842853106,-0.007968906523562224
latitude_longitude,202008,2020,8,held_out,503.19906,-0.02009485875610557,-0.0907315976787408,0.07063673892263578
latitude_longitude,202106,2021,6,held_out,503.19906,-0.17119163512233979,-0.1424409220837746,-0.028750713038565075
latitude_longitude,202107,2021,7,held_out,503.19906,0.005009192015855751,-0.01824389334057089,0.023253085356425483
latitude_longitude,202108,2021,8,held_out,503.19906,-0.04584749574310552,-0.08321775746529696,0.03737026172219106
latitude_longitude,202206,2022,6,development,503.19906,-0.07726016028582049,-0.1376381591427812,0.0603779988569612
latitude_longitude,202207,2022,7,development,503.19906,0.08051217580834158,-0.06324987117481656,0.14376204698315773
latitude_longitude,202208,2022,8,development,503.19906,-0.2615321241380441,-0.17816998292880787,-0.08336214120923595
latitude_longitude,202306,2023,6,held_out,503.19906,0.005991615207789825,0.032991068493560774,-0.026999453285771566
latitude_longitude,202307,2023,7,held_out,503.19906,-0.26811615026539015,-0.1781562103902856,-0.08995993987510446
latitude_longitude,202308,2023,8,held_out,503.19906,-0.3869532832598876,-0.23828010137431102,-0.14867318188557566
latitude_longitude,202406,2024,6,held_out,503.19906,-0.10693268098693012,-0.07757309940688205,-0.029359581580048477
latitude_longitude,202407,2024,7,held_out,503.19906,0.1128615971079066,-0.03763975736646075,0.1505013544743677
latitude_longitude,202408,2024,8,held_out,503.19906,-0.003097569974429219,-0.04656942136601431,0.04347185139158515
latitude_longitude,202506,2025,6,held_out,503.19906,-0.1401333318122944,-0.15396215306891042,0.013828821256616339
latitude_longitude,202507,2025,7,held_out,503.19906,-0.22359271473657819,-0.08754990938717408,-0.13604280534940502
latitude_longitude,202508,2025,8,held_out,503.19906,-0.19754862805615694,-0.14024452790388328,-0.05730410015227316
latitude_longitude_elevation,199106,1991,6,held_out,503.19906,0.1851535255250518,0.08035047594671327,0.10480304957833794
latitude_longitude_elevation,199107,1991,7,held_out,503.19906,-0.049653797251304005,-0.12622176845402516,0.07656797120272131
latitude_longitude_elevation,199108,1991,8,held_out,503.19906,0.11707911674427042,0.10841249688195759,0.008666619862312791
latitude_longitude_elevation,199206,1992,6,held_out,503.19906,0.013285827273252485,0.02405492852724838,-0.01076910125399645
latitude_longitude_elevation,199207,1992,7,held_out,503.19906,-0.07108715067377927,-0.1145457507584857,0.043458600084705735
latitude_longitude_elevation,199208,1992,8,held_out,503.19906,0.14490590633512196,0.014760878102881764,0.13014502823224022
latitude_longitude_elevation,199306,1993,6,held_out,503.19906,-0.06136018928132588,-0.07178600342431145,0.010425814142985266
latitude_longitude_elevation,199307,1993,7,held_out,503.19906,0.11349345137525786,0.09755403777457236,0.015939413600684682
latitude_longitude_elevation,199308,1993,8,held_out,503.19906,-0.06573343032437297,-0.04250291646488015,-0.02323051385949377
latitude_longitude_elevation,199406,1994,6,held_out,503.19906,0.2980427716482711,0.2753634316482944,0.022679339999976504
latitude_longitude_elevation,199407,1994,7,held_out,503.19906,-0.20926747653178152,-0.22106237191236,0.011794895380578601
latitude_longitude_elevation,199408,1994,8,held_out,503.19906,0.02479183430216373,-0.036624787025508455,0.06141662132767073
latitude_longitude_elevation,199506,1995,6,held_out,503.19906,0.08779652151970892,0.07321661523551518,0.014579906284194127
latitude_longitude_elevation,199507,1995,7,held_out,503.19906,-0.1159826086640563,-0.12705263054949295,0.011070021885435438
latitude_longitude_elevation,199508,1995,8,held_out,503.19906,-0.1350241500207799,-0.12613032573483332,-0.008893824285945472
latitude_longitude_elevation,199606,1996,6,held_out,503.19906,-0.0867345586554979,-0.09809122762275939,0.011356668967260664
latitude_longitude_elevation,199607,1996,7,held_out,503.19906,0.005430121622044425,-0.004921418598130161,0.010351540220173105
latitude_longitude_elevation,199608,1996,8,held_out,503.19906,-0.107998423923042,-0.09620099243466551,-0.01179743148837752
latitude_longitude_elevation,199706,1997,6,held_out,503.19906,-0.298083238961384,-0.2766345219218217,-0.021448717039563938
latitude_longitude_elevation,199707,1997,7,held_out,503.19906,-0.003962649030953178,-0.004623940650329974,0.0006612916193753097
latitude_longitude_elevation,199708,1997,8,held_out,503.19906,-0.10949679811520995,-0.09057633232074266,-0.018920465794467187
latitude_longitude_elevation,199806,1998,6,held_out,503.19906,-0.1857595552309486,-0.11668758154007249,-0.06907197369087702
latitude_longitude_elevation,199807,1998,7,held_out,503.19906,0.13893343351382564,0.05445518164355029,0.08447825187027519
latitude_longitude_elevation,199808,1998,8,held_out,503.19906,0.03919883918687909,0.05898143494316443,-0.01978259575628632
latitude_longitude_elevation,199906,1999,6,held_out,503.19906,-0.26516481775677986,-0.23685935512692827,-0.028305462629852365
latitude_longitude_elevation,199907,1999,7,held_out,503.19906,0.011207206462685972,0.07636947282446263,-0.06516226636177519
latitude_longitude_elevation,199908,1999,8,held_out,503.19906,-0.24500586480312278,-0.14184334084580352,-0.1031625239573188
latitude_longitude_elevation,200006,2000,6,held_out,503.19906,-0.03388000772117891,-0.04219457460497474,0.008314566883795279
latitude_longitude_elevation,200007,2000,7,held_out,503.19906,-0.30205976825459363,-0.2276583466349441,-0.07440142161965208
latitude_longitude_elevation,200008,2000,8,held_out,503.19906,-0.16645653674446106,-0.15479458506248964,-0.011661951681971892
latitude_longitude_elevation,200106,2001,6,held_out,503.19906,0.014996956003640934,0.02907697400833774,-0.014080018004698373
latitude_longitude_elevation,200107,2001,7,held_out,503.19906,-0.04058500112591514,-0.03340540095203161,-0.007179600173884486
latitude_longitude_elevation,200108,2001,8,held_out,503.19906,-0.22463963320846037,-0.154970763942095,-0.06966886926636416
latitude_longitude_elevation,200206,2002,6,held_out,503.19906,-0.030384678203250078,-0.027179266919649076,-0.0032054112836007293
latitude_longitude_elevation,200207,2002,7,held_out,503.19906,0.3091046139619084,0.19539196497543548,0.11371264898647324
latitude_longitude_elevation,200208,2002,8,held_out,503.19906,-0.18120115443388773,-0.14883299254493595,-0.03236816188895258
latitude_longitude_elevation,200306,2003,6,held_out,503.19906,-0.13765954849898313,-0.08809673206265502,-0.049562816436328566
latitude_longitude_elevation,200307,2003,7,held_out,503.19906,0.05764357559365268,0.015257784384582652,0.04238579120906985
latitude_longitude_elevation,200308,2003,8,held_out,503.19906,0.0661614953985544,0.02883011554701591,0.03733137985153889
latitude_longitude_elevation,200406,2004,6,held_out,503.19906,0.14755022105005858,0.13713073167218967,0.010419489377869092
latitude_longitude_elevation,200407,2004,7,held_out,503.19906,-0.13165791556625123,-0.1296334994064872,-0.002024416159764714
latitude_longitude_elevation,200408,2004,8,held_out,503.19906,-0.11073193626534684,-0.09500098285816332,-0.01573095340718278
latitude_longitude_elevation,200506,2005,6,held_out,503.19906,-0.08137296302615153,-0.11302386828752921,0.03165090526137731
latitude_longitude_elevation,200507,2005,7,held_out,503.19906,-0.17637074183945134,-0.1255817088796174,-0.05078903295983301
latitude_longitude_elevation,200508,2005,8,held_out,503.19906,-0.011874945845580418,-0.057083611838339106,0.04520866599275803
latitude_longitude_elevation,200606,2006,6,held_out,503.19906,0.05114554655215927,0.04174784871146474,0.009397697840693385
latitude_longitude_elevation,200607,2006,7,held_out,503.19906,-0.05596085692056947,-0.09804919319677889,0.04208833627620925
latitude_longitude_elevation,200608,2006,8,held_out,503.19906,-0.2564960638547061,-0.23635409889242787,-0.0201419649622778
latitude_longitude_elevation,200706,2007,6,held_out,503.19906,0.14360970335859613,0.1557840197927959,-0.012174316434199316
latitude_longitude_elevation,200707,2007,7,held_out,503.19906,-0.062400730937947846,-0.050621294850993745,-0.011779436086954777
latitude_longitude_elevation,200708,2007,8,held_out,503.19906,-0.0489640547497888,-0.008757214207575274,-0.040206840542214295
latitude_longitude_elevation,200806,2008,6,held_out,503.19906,0.10856559145204299,0.11243020935031163,-0.003864617898268892
latitude_longitude_elevation,200807,2008,7,held_out,503.19906,-0.016245288186571904,-0.04293218327299209,0.02668689508641962
latitude_longitude_elevation,200808,2008,8,held_out,503.19906,-0.14762831032781062,-0.14707904650399714,-0.0005492638238132404
latitude_longitude_elevation,200906,2009,6,held_out,503.19906,-0.08210707201308172,-0.098859642838646,0.016752570825564153
latitude_longitude_elevation,200907,2009,7,held_out,503.19906,-0.04082172248165628,-0.07832873089468383,0.03750700841302668
latitude_longitude_elevation,200908,2009,8,held_out,503.19906,-0.1925929654678121,-0.17612786629990132,-0.01646509916791001
latitude_longitude_elevation,201006,2010,6,held_out,503.19906,0.18456391468607353,0.1654991243885361,0.019064790297536573
latitude_longitude_elevation,201007,2010,7,held_out,503.19906,-0.1916990967946338,-0.17040496451403403,-0.021294132280600536
latitude_longitude_elevation,201008,2010,8,held_out,503.19906,-0.11642232691454145,-0.1879794140750189,0.07155708716047837
latitude_longitude_elevation,201106,2011,6,held_out,503.19906,-0.08069662484182431,-0.06754804909582234,-0.013148575746001975
latitude_longitude_elevation,201107,2011,7,held_out,503.19906,-0.03632962694954999,-0.014441309446502876,-0.02188831750304682
latitude_longitude_elevation,201108,2011,8,held_out,503.19906,-0.0185294445284027,0.007162933711105467,-0.025692378239507555
latitude_longitude_elevation,201206,2012,6,held_out,503.19906,-0.3274767311274132,-0.3032926630686347,-0.024184068058778714
latitude_longitude_elevation,201207,2012,7,held_out,503.19906,-0.26118227626531976,-0.23714758952161405,-0.024034686743706467
latitude_longitude_elevation,201208,2012,8,held_out,503.19906,-0.3135012236371806,-0.2245940360819467,-0.08890718755523444
latitude_longitude_elevation,201306,2013,6,held_out,503.19906,0.13689483273852257,0.08084260373797987,0.05605222900054318
latitude_longitude_elevation,201307,2013,7,held_out,503.19906,-0.05938440714441456,-0.1074946853270548,0.04811027818264028
latitude_longitude_elevation,201308,2013,8,held_out,503.19906,-0.1804789488187955,-0.144289623002659,-0.03618932581613643
latitude_longitude_elevation,201406,2014,6,held_out,503.19906,-0.01714897471043127,-0.026833298941934966,0.00968432423150419
latitude_longitude_elevation,201407,2014,7,held_out,503.19906,-0.00410352007535434,-0.027375017919462372,0.023271497844107078
latitude_longitude_elevation,201408,2014,8,held_out,503.19906,0.07615602341375056,-0.006403589362534402,0.08255961277628394
latitude_longitude_elevation,201506,2015,6,development,503.19906,-0.247949985083476,-0.31126604846321543,0.06331606337974034
latitude_longitude_elevation,201507,2015,7,development,503.19906,-0.18813381781123664,-0.19241416495586167,0.004280347144625951
latitude_longitude_elevation,201508,2015,8,development,503.19906,-0.23220220292877863,-0.24197386421904418,0.00977166129026529
latitude_longitude_elevation,201606,2016,6,held_out,503.19906,0.10734524841227927,0.08142069524681726,0.025924553165462143
latitude_longitude_elevation,201607,2016,7,held_out,503.19906,-0.07111672111624909,-0.10530399144537603,0.03418727032912646
latitude_longitude_elevation,201608,2016,8,held_out,503.19906,0.1799555668467365,0.08149060792819261,0.09846495891854364
latitude_longitude_elevation,201706,2017,6,held_out,503.19906,-0.09240408858552752,-0.057051601868519555,-0.03535248671700888
latitude_longitude_elevation,201707,2017,7,held_out,503.19906,-0.13476101780514574,-0.15742322526657268,0.0226622074614286
latitude_longitude_elevation,201708,2017,8,held_out,503.19906,0.08926506226890163,0.05774638440920705,0.03151867785969323
latitude_longitude_elevation,201806,2018,6,held_out,503.19906,-0.013424188507483104,-0.08420732757194793,0.07078313906446401
latitude_longitude_elevation,201807,2018,7,held_out,503.19906,-0.23896553684460983,-0.16992634768948894,-0.06903918915512058
latitude_longitude_elevation,201808,2018,8,held_out,503.19906,-0.14818611031556667,-0.09048302396274867,-0.057703086352817394
latitude_longitude_elevation,201906,2019,6,held_out,503.19906,-0.09879325497594188,-0.0798787266481449,-0.018914528327798094
latitude_longitude_elevation,201907,2019,7,held_out,503.19906,-0.09856784448514552,-0.1369409104799531,0.03837306599480817
latitude_longitude_elevation,201908,2019,8,held_out,503.19906,-0.05936937159741142,-0.029073353667169826,-0.03029601793024042
latitude_longitude_elevation,202006,2020,6,held_out,503.19906,-0.05054596771316703,-0.026313797145065675,-0.024232170568101254
latitude_longitude_elevation,202007,2020,7,held_out,503.19906,-0.10475289495209157,-0.11374702930403971,0.008994134351947559
latitude_longitude_elevation,202008,2020,8,held_out,503.19906,-0.02009485875610557,-0.07097061891298354,0.05087576015687799
latitude_longitude_elevation,202106,2021,6,held_out,503.19906,-0.17119163512233979,-0.10823414767531005,-0.06295748744703068
latitude_longitude_elevation,202107,2021,7,held_out,503.19906,0.005009192015855751,-0.014520371606067504,0.019529563621921958
latitude_longitude_elevation,202108,2021,8,held_out,503.19906,-0.04584749574310552,-0.06159147109284251,0.015743975349736965
latitude_longitude_elevation,202206,2022,6,development,503.19906,-0.07726016028582049,-0.08371078857406587,0.006450628288244799
latitude_longitude_elevation,202207,2022,7,development,503.19906,0.08051217580834158,-0.0010850888272238282,0.08159726463556415
latitude_longitude_elevation,202208,2022,8,development,503.19906,-0.2615321241380441,-0.1486080781842017,-0.1129240459538431
latitude_longitude_elevation,202306,2023,6,held_out,503.19906,0.005991615207789825,0.04230864123865381,-0.0363170260308652
latitude_longitude_elevation,202307,2023,7,held_out,503.19906,-0.26811615026539015,-0.21333157112023257,-0.054784579145157684
latitude_longitude_elevation,202308,2023,8,held_out,503.19906,-0.3869532832598876,-0.34578238250137133,-0.04117090075851638
latitude_longitude_elevation,202406,2024,6,held_out,503.19906,-0.10693268098693012,-0.04794729465302435,-0.058985386333905945
latitude_longitude_elevation,202407,2024,7,held_out,503.19906,0.1128615971079066,0.047058479322016435,0.06580311778589118
latitude_longitude_elevation,202408,2024,8,held_out,503.19906,-0.003097569974429219,-0.04923144933829991,0.046133879363870665
latitude_longitude_elevation,202506,2025,6,held_out,503.19906,-0.1401333318122944,-0.11280986421369898,-0.027323467598595753
latitude_longitude_elevation,202507,2025,7,held_out,503.19906,-0.22359271473657819,-0.17439610663489905,-0.04919660810167985
latitude_longitude_elevation,202508,2025,8,held_out,503.19906,-0.19754862805615694,-0.18030624065315776,-0.017242387402998098
latitude,199106,1991,6,held_out,1006.39812,0.15385180577863972,-0.040465352485004095,0.19431715826364435
latitude,199107,1991,7,held_out,1006.39812,-0.14524664822944708,-0.17672896105941305,0.03148231282996647
latitude,199108,1991,8,held_out,1006.39812,0.11653002427512318,-0.0169088185437922,0.1334388428189158
latitude,199206,1992,6,held_out,1006.39812,0.020472682818786607,-0.01802924570688344,0.03850192852567005
latitude,199207,1992,7,held_out,1006.39812,-0.12055378451978727,-0.15346622024424253,0.03291243572445587
latitude,199208,1992,8,held_out,1006.39812,0.03908249737344082,-0.18152834853066135,0.22061084590410382
latitude,199306,1993,6,held_out,1006.39812,-0.05808504744187029,-0.046219377148843,-0.011865670293027292
latitude,199307,1993,7,held_out,1006.39812,0.053985759261183514,-0.10529765832388162,0.15928341758506437
latitude,199308,1993,8,held_out,1006.39812,-0.11202571518716278,-0.13200900210772562,0.01998328692056277
latitude,199406,1994,6,held_out,1006.39812,0.2686994292520683,-0.05482692146720882,0.3235263507192766
latitude,199407,1994,7,held_out,1006.39812,-0.27590882086117374,-0.15664428918873213,-0.11926453167244117
latitude,199408,1994,8,held_out,1006.39812,-0.04373903166627733,-0.14352247214013555,0.09978344047385834
latitude,199506,1995,6,held_out,1006.39812,0.10409659810034094,0.05283517290776893,0.05126142519257139
latitude,199507,1995,7,held_out,1006.39812,-0.20497315950842274,-0.18556668979346333,-0.019406469714958945
latitude,199508,1995,8,held_out,1006.39812,-0.18773721617487113,-0.1314862196750897,-0.05625099649978123
latitude,199606,1996,6,held_out,1006.39812,-0.0961437398608348,-0.08549868292995323,-0.010645056930881563
latitude,199607,1996,7,held_out,1006.39812,-0.08732251151075028,-0.1911679401946428,0.1038454286838926
latitude,199608,1996,8,held_out,1006.39812,-0.19399506317744933,-0.18348868261573056,-0.010506380561719686
latitude,199706,1997,6,held_out,1006.39812,-0.32917384624403034,-0.20196176129723248,-0.1272120849467969
latitude,199707,1997,7,held_out,1006.39812,-0.05614101966588017,-0.10834870542975285,0.052207685763872545
latitude,199708,1997,8,held_out,1006.39812,-0.14070539589450065,-0.06351432632362675,-0.07719106957087371
latitude,199806,1998,6,held_out,1006.39812,-0.2446662178064466,-0.25627823187814364,0.011612014071696953
latitude,199807,1998,7,held_out,1006.39812,0.11437972283639714,-0.010912246014254333,0.12529196885065128
latitude,199808,1998,8,held_out,1006.39812,0.024087046134239825,-0.04992652153706195,0.07401356767130138
latitude,199906,1999,6,held_out,1006.39812,-0.2958131376961754,-0.20612722167661204,-0.08968591601956308
latitude,199907,1999,7,held_out,1006.39812,-0.017660154644010835,-0.09708331244038897,0.07942315779637786
latitude,199908,1999,8,held_out,1006.39812,-0.3012395873565685,-0.19745224701647562,-0.10378734034009156
latitude,200006,2000,6,held_out,1006.39812,-0.07206117681676312,-0.1325914587904712,0.06053028197370816
latitude,200007,2000,7,held_out,1006.39812,-0.3741192573898097,-0.20493299783718805,-0.16918625955262043
latitude,200008,2000,8,held_out,1006.39812,-0.21089431449372828,-0.16406067408566619,-0.04683364040806127
latitude,200106,2001,6,held_out,1006.39812,-0.022369140203113477,-0.11524639459986769,0.09287725439675364
latitude,200107,2001,7,held_out,1006.39812,-0.05100625231866281,-0.06031677910592212,0.009310526787259172
latitude,200108,2001,8,held_out,1006.39812,-0.2900953071082243,-0.22087124833628322,-0.06922405877194013
latitude,200206,2002,6,held_out,1006.39812,-0.03920658451700283,-0.03750854116176501,-0.0016980433552382496
latitude,200207,2002,7,held_out,1006.39812,0.3309126259797516,0.07694129200689973,0.2539713339728523
latitude,200208,2002,8,held_out,1006.39812,-0.2283586699626757,-0.18962726692283982,-0.03873140303983614
latitude,200306,2003,6,held_out,1006.39812,-0.13430206369254494,-0.08212565372194351,-0.05217640997060149
latitude,200307,2003,7,held_out,1006.39812,-0.061022301503895496,-0.26976870512894263,0.20874640362504665
latitude,200308,2003,8,held_out,1006.39812,-0.01463147692969567,-0.11219549858313817,0.09756402165344256
latitude,200406,2004,6,held_out,1006.39812,0.15339714303275126,0.032904777217596624,0.12049236581515388
latitude,200407,2004,7,held_out,1006.39812,-0.20630289034065225,-0.2219259944154328,0.015623104074780547
latitude,200408,2004,8,held_out,1006.39812,-0.23965158705024553,-0.3400891168705063,0.10043752982026094
latitude,200506,2005,6,held_out,1006.39812,-0.09253532858795413,-0.14218008045646052,0.04964475186850606
latitude,200507,2005,7,held_out,1006.39812,-0.23401741309091262,-0.1381710771646194,-0.09584633592629344
latitude,200508,2005,8,held_out,1006.39812,-0.10696583550494868,-0.24505500491968543,0.13808916941473667
latitude,200606,2006,6,held_out,1006.39812,0.007402036262702363,-0.11363361142652109,0.12103564768922291
latitude,200607,2006,7,held_out,1006.39812,-0.10596216271436244,-0.06870326099853481,-0.03725890171582697
latitude,200608,2006,8,held_out,1006.39812,-0.31288462898884833,-0.17513345796353688,-0.13775117102531087
latitude,200706,2007,6,held_out,1006.39812,0.047485597551992734,-0.150494998143476,0.19798059569546897
latitude,200707,2007,7,held_out,1006.39812,-0.1386693989158452,-0.19391928933222388,0.05524989041637838
latitude,200708,2007,8,held_out,1006.39812,-0.14208168112488262,-0.18531465192472585,0.0432329707998432
latitude,200806,2008,6,held_out,1006.39812,0.09790798956856445,-0.03532713013443291,0.13323511970299787
latitude,200807,2008,7,held_out,1006.39812,-0.07465309983671019,-0.08701264629880213,0.012359546462092023
latitude,200808,2008,8,held_out,1006.39812,-0.2128997594065973,-0.1689696144637669,-0.04393014494283115
latitude,200906,2009,6,held_out,1006.39812,-0.10153093367661975,-0.10578093725292499,0.004250003576305418
latitude,200907,2009,7,held_out,1006.39812,-0.1251236713982916,-0.1659931712683604,0.040869499870069555
latitude,200908,2009,8,held_out,1006.39812,-0.2069409697316811,-0.12858240769732882,-0.07835856203435254
latitude,201006,2010,6,held_out,1006.39812,0.20858306578072844,0.07293239553011183,0.13565067025061592
latitude,201007,2010,7,held_out,1006.39812,-0.31485105201148655,-0.2674557219752101,-0.04739533003627558
latitude,201008,2010,8,held_out,1006.39812,-0.18637278937547128,-0.18820149285759857,0.0018287034821281428
latitude,201106,2011,6,held_out,1006.39812,-0.1465282488033398,-0.21065161334553403,0.06412336454219389
latitude,201107,2011,7,held_out,1006.39812,-0.08410873061082298,-0.11684229555502226,0.0327335649441986
latitude,201108,2011,8,held_out,1006.39812,-0.0964136599491421,-0.13998629535761062,0.043572635408469035
latitude,201206,2012,6,held_out,1006.39812,-0.37158751675354557,-0.26329216974258524,-0.10829534701096018
latitude,201207,2012,7,held_out,1006.39812,-0.30565705969920615,-0.18305462129667688,-0.12260243840252803
latitude,201208,2012,8,held_out,1006.39812,-0.3756183097758371,-0.209418526463,-0.16619978331283577
latitude,201306,2013,6,held_out,1006.39812,0.130927323853842,-0.0034553430357604597,0.1343826668896027
latitude,201307,2013,7,held_out,1006.39812,-0.09623802255813418,-0.07398316148004164,-0.0222548610780921
latitude,201308,2013,8,held_out,1006.39812,-0.26937773383803826,-0.19528974288166442,-0.07408799095637324
latitude,201406,2014,6,held_out,1006.39812,-0.014222084641237719,0.020534892164047427,-0.03475697680528433
latitude,201407,2014,7,held_out,1006.39812,-0.061935464376412855,-0.18614811957046307,0.12421265519405138
latitude,201408,2014,8,held_out,1006.39812,0.08151509162057345,0.024008792136229952,0.05750629948434186
latitude,201506,2015,6,development,1006.39812,-0.28563591303688185,-0.2138139742992703,-0.07182193873761238
latitude,201507,2015,7,development,1006.39812,-0.23038028358124285,-0.2128891478122565,-0.017491135768985516
latitude,201508,2015,8,development,1006.39812,-0.29692983083798175,-0.18911043739133093,-0.10781939344665062
latitude,201606,2016,6,held_out,1006.39812,0.06395475674523118,-0.11039823841386227,0.17435299515909247
latitude,201607,2016,7,held_out,1006.39812,-0.13434740162713105,-0.1322951129582587,-0.0020522886688731524
latitude,201608,2016,8,held_out,1006.39812,0.17159168908540648,-0.028996511743342494,0.20058820082874812
latitude,201706,2017,6,held_out,1006.39812,-0.14846079105799412,-0.19206374702106416,0.043602955963069914
latitude,201707,2017,7,held_out,1006.39812,-0.20577688069147068,-0.14164061541836953,-0.0641362652731007
latitude,201708,2017,8,held_out,1006.39812,0.07554647982485707,-0.01791108131990305,0.09345756114475984
latitude,201806,2018,6,held_out,1006.39812,-0.04031277823114666,-0.11341933208690044,0.07310655385575439
latitude,201807,2018,7,held_out,1006.39812,-0.30942649978102077,-0.16598870130673307,-0.14343779847428703
latitude,201808,2018,8,held_out,1006.39812,-0.23370969002900502,-0.23969987731657308,0.005990187287569489
latitude,201906,2019,6,held_out,1006.39812,-0.11006101246945549,-0.09076138495352898,-0.019299627515926513
latitude,201907,2019,7,held_out,1006.39812,-0.11525958314768057,-0.0917380811329416,-0.02352150201473863
latitude,201908,2019,8,held_out,1006.39812,-0.11318597032053052,-0.20708131145761605,0.09389534113708557
latitude,202006,2020,6,held_out,1006.39812,-0.09270652797503007,-0.10259140620386954,0.009884878228838736
latitude,202007,2020,7,held_out,1006.39812,-0.15332561909477463,-0.15354375599489478,0.00021813690011999746
latitude,202008,2020,8,held_out,1006.39812,-0.04019189801877877,-0.03391808311898847,-0.00627381489979073
latitude,202106,2021,6,held_out,1006.39812,-0.20612238055904894,-0.18804939691077946,-0.01807298364826941
latitude,202107,2021,7,held_out,1006.39812,-0.019831974121888286,-0.0724435609543847,0.05261158683249599
latitude,202108,2021,8,held_out,1006.39812,-0.0820167061350955,-0.07230061322909943,-0.009716092905995847
latitude,202206,2022,6,development,1006.39812,-0.15401693364269112,-0.19822657184246736,0.04420963819977692
latitude,202207,2022,7,development,1006.39812,0.03329470791782768,-0.0332713782226507,0.06656608614047861
latitude,202208,2022,8,development,1006.39812,-0.3813039407936027,-0.2992431120314476,-0.08206082876215394
latitude,202306,2023,6,held_out,1006.39812,0.04124600478005804,-0.018347749568980276,0.05959375434903844
latitude,202307,2023,7,held_out,1006.39812,-0.33410799370538957,-0.19970265353855998,-0.13440534016682942
latitude,202308,2023,8,held_out,1006.39812,-0.45312393338536433,-0.2630758731903542,-0.19004806019501067
latitude,202406,2024,6,held_out,1006.39812,-0.1335346648268443,-0.153492657359426,0.019957992532582132
latitude,202407,2024,7,held_out,1006.39812,0.03319278932471546,-0.11789809568843256,0.15109088501314885
latitude,202408,2024,8,held_out,1006.39812,-0.03985119388964516,-0.07443613101896863,0.03458493712932406
latitude,202506,2025,6,held_out,1006.39812,-0.19936906385745,-0.2471651807705278,0.047796116913077606
latitude,202507,2025,7,held_out,1006.39812,-0.2418432859344123,-0.06299669012608493,-0.1788465958083275
latitude,202508,2025,8,held_out,1006.39812,-0.2369677030446468,-0.10060855037646343,-0.13635915266818427
latitude_longitude,199106,1991,6,held_out,1006.39812,0.15385180577863972,-0.0032637141306176335,0.15711551990925782
latitude_longitude,199107,1991,7,held_out,1006.39812,-0.14524664822944708,-0.2720805397036103,0.12683389147416277
latitude_longitude,199108,1991,8,held_out,1006.39812,0.11653002427512318,0.0813556402687418,0.0351743840063812
latitude_longitude,199206,1992,6,held_out,1006.39812,0.020472682818786607,-0.00845168595832621,0.0289243687771126
