analysis,field,minimum_days_per_regime,record_id,year,month,bandwidth_km,high_days,middle_days,mean_stations,effect
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202006,2020,6,1006.39812025039,6,8,27.785714285714285,-0.05688188212799439
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202006,2020,6,2012.79624050077,6,8,27.785714285714285,-0.05561548017006035
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202006,2020,6,2012.79624050077,6,8,27.785714285714285,-0.0628053436784094
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202006,2020,6,2012.79624050077,6,8,27.785714285714285,-0.06937544481900138
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202007,2020,7,125.799765031298,6,12,27.944444444444443,-0.19112033368264525
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202007,2020,7,125.799765031298,6,12,27.944444444444443,-0.18647390777954298
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202007,2020,7,125.799765031298,6,12,27.944444444444443,0.02417539615226616
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202007,2020,7,251.599530062597,6,12,27.944444444444443,-0.1506387951430137
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202007,2020,7,251.599530062597,6,12,27.944444444444443,-0.15136926685121888
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202007,2020,7,251.599530062597,6,12,27.944444444444443,-0.0011481631217211685
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202007,2020,7,503.199060125194,6,12,27.944444444444443,-0.1541830610296766
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202007,2020,7,503.199060125194,6,12,27.944444444444443,-0.15825429818334102
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202007,2020,7,503.199060125194,6,12,27.944444444444443,-0.039268911645182536
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202007,2020,7,1006.39812025039,6,12,27.944444444444443,-0.2035391179600442
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202007,2020,7,1006.39812025039,6,12,27.944444444444443,-0.21058511267958002
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202007,2020,7,1006.39812025039,6,12,27.944444444444443,-0.10822158103315493
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202007,2020,7,2012.79624050077,6,12,27.944444444444443,-0.2367409663765988
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202007,2020,7,2012.79624050077,6,12,27.944444444444443,-0.2459215780143067
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202007,2020,7,2012.79624050077,6,12,27.944444444444443,-0.15058881630454268
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202008,2020,8,125.799765031298,5,11,27.9375,-0.10356261721251003
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202008,2020,8,125.799765031298,5,11,27.9375,-0.12144219285358504
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202008,2020,8,125.799765031298,5,11,27.9375,0.005394872245766402
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202008,2020,8,251.599530062597,5,11,27.9375,-0.00766839661912766
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202008,2020,8,251.599530062597,5,11,27.9375,-0.026386108890211424
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202008,2020,8,251.599530062597,5,11,27.9375,-0.0018923634056713379
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202008,2020,8,503.199060125194,5,11,27.9375,-0.011852369421771813
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202008,2020,8,503.199060125194,5,11,27.9375,-0.029970731528520034
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202008,2020,8,503.199060125194,5,11,27.9375,-0.06654318877015764
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202008,2020,8,1006.39812025039,5,11,27.9375,-0.023313587887969
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202008,2020,8,1006.39812025039,5,11,27.9375,-0.043470666317143025
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202008,2020,8,1006.39812025039,5,11,27.9375,-0.07854530815061822
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202008,2020,8,2012.79624050077,5,11,27.9375,-0.02894186726746284
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202008,2020,8,2012.79624050077,5,11,27.9375,-0.05046047090145933
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202008,2020,8,2012.79624050077,5,11,27.9375,-0.07974985623959374
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202306,2023,6,125.799765031298,4,4,25.375,-0.08690074480064447
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202306,2023,6,125.799765031298,4,4,25.375,-0.06523626542401917
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202306,2023,6,125.799765031298,4,4,25.375,0.043944626390665986
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202306,2023,6,251.599530062597,4,4,25.375,-0.09607053909408314
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202306,2023,6,251.599530062597,4,4,25.375,-0.09612816902785248
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202306,2023,6,251.599530062597,4,4,25.375,-0.07029149065263296
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202306,2023,6,503.199060125194,4,4,25.375,-0.10750885649275255
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202306,2023,6,503.199060125194,4,4,25.375,-0.1156977073979214
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202306,2023,6,503.199060125194,4,4,25.375,-0.07563940747965125
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202306,2023,6,1006.39812025039,4,4,25.375,-0.09469600474801931
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202306,2023,6,1006.39812025039,4,4,25.375,-0.1051102857423225
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202306,2023,6,1006.39812025039,4,4,25.375,-0.03941944836942701
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202306,2023,6,2012.79624050077,4,4,25.375,-0.10135762812112692
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202306,2023,6,2012.79624050077,4,4,25.375,-0.11269420656771989
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202306,2023,6,2012.79624050077,4,4,25.375,-0.04577644241730494
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202307,2023,7,125.799765031298,5,12,26.41176470588235,-0.3641088487956935
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202307,2023,7,125.799765031298,5,12,26.41176470588235,-0.35572420126416904
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202307,2023,7,125.799765031298,5,12,26.41176470588235,-0.23647515699193888
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202307,2023,7,251.599530062597,5,12,26.41176470588235,-0.23633077799468416
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202307,2023,7,251.599530062597,5,12,26.41176470588235,-0.23607508136831334
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202307,2023,7,251.599530062597,5,12,26.41176470588235,-0.1498743275081843
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202307,2023,7,503.199060125194,5,12,26.41176470588235,-0.22918812420849866
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202307,2023,7,503.199060125194,5,12,26.41176470588235,-0.2315086994152552
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202307,2023,7,503.199060125194,5,12,26.41176470588235,-0.17970717635790368
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202307,2023,7,1006.39812025039,5,12,26.41176470588235,-0.2535340457517009
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202307,2023,7,1006.39812025039,5,12,26.41176470588235,-0.25725127804613623
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202307,2023,7,1006.39812025039,5,12,26.41176470588235,-0.22829187900058123
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202307,2023,7,2012.79624050077,5,12,26.41176470588235,-0.2621362380598937
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202307,2023,7,2012.79624050077,5,12,26.41176470588235,-0.26697150488041677
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202307,2023,7,2012.79624050077,5,12,26.41176470588235,-0.24756609645042638
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202308,2023,8,125.799765031298,7,8,26.8,-0.4159947289266007
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202308,2023,8,125.799765031298,7,8,26.8,-0.40200308316043676
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202308,2023,8,125.799765031298,7,8,26.8,-0.4348412561051206
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202308,2023,8,251.599530062597,7,8,26.8,-0.2784358367449511
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202308,2023,8,251.599530062597,7,8,26.8,-0.26101228496695295
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202308,2023,8,251.599530062597,7,8,26.8,-0.26605446096023067
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202308,2023,8,503.199060125194,7,8,26.8,-0.26985367521665427
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202308,2023,8,503.199060125194,7,8,26.8,-0.25408281972251634
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202308,2023,8,503.199060125194,7,8,26.8,-0.26540260173017527
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202308,2023,8,1006.39812025039,7,8,26.8,-0.31509630688072177
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202308,2023,8,1006.39812025039,7,8,26.8,-0.30187509675126156
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202308,2023,8,1006.39812025039,7,8,26.8,-0.31408942521604366
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202308,2023,8,2012.79624050077,7,8,26.8,-0.3387702107934665
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202308,2023,8,2012.79624050077,7,8,26.8,-0.3268446239658539
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202308,2023,8,2012.79624050077,7,8,26.8,-0.33612112263740723
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202506,2025,6,125.799765031298,6,7,27.76923076923077,-0.17290060159409626
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202506,2025,6,125.799765031298,6,7,27.76923076923077,-0.12220215897923947
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202506,2025,6,125.799765031298,6,7,27.76923076923077,-0.2803848946363018
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202506,2025,6,251.599530062597,6,7,27.76923076923077,-0.18850822063469996
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202506,2025,6,251.599530062597,6,7,27.76923076923077,-0.16271560477118663
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202506,2025,6,251.599530062597,6,7,27.76923076923077,-0.19940918570365163
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202506,2025,6,503.199060125194,6,7,27.76923076923077,-0.18936986999035943
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202506,2025,6,503.199060125194,6,7,27.76923076923077,-0.17718244631719982
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202506,2025,6,503.199060125194,6,7,27.76923076923077,-0.15799375092169265
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202506,2025,6,1006.39812025039,6,7,27.76923076923077,-0.21938619394681225
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202506,2025,6,1006.39812025039,6,7,27.76923076923077,-0.21347315874514305
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202506,2025,6,1006.39812025039,6,7,27.76923076923077,-0.19798952896427213
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202506,2025,6,2012.79624050077,6,7,27.76923076923077,-0.2562926595461952
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202506,2025,6,2012.79624050077,6,7,27.76923076923077,-0.2527616785986495
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202506,2025,6,2012.79624050077,6,7,27.76923076923077,-0.24003134704778506
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202507,2025,7,125.799765031298,5,8,27.923076923076923,0.014276134214454395
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202507,2025,7,125.799765031298,5,8,27.923076923076923,0.021200941134268625
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202507,2025,7,125.799765031298,5,8,27.923076923076923,0.03851351408454984
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202507,2025,7,251.599530062597,5,8,27.923076923076923,0.0396539651514185
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202507,2025,7,251.599530062597,5,8,27.923076923076923,0.0376426246526822
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202507,2025,7,251.599530062597,5,8,27.923076923076923,0.08238808440326317
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202507,2025,7,503.199060125194,5,8,27.923076923076923,-0.026306907518464206
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202507,2025,7,503.199060125194,5,8,27.923076923076923,-0.027977132588157816
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202507,2025,7,503.199060125194,5,8,27.923076923076923,-0.014021126848560939
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202507,2025,7,1006.39812025039,5,8,27.923076923076923,-0.07960656683521727
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202507,2025,7,1006.39812025039,5,8,27.923076923076923,-0.08164718917604996
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202507,2025,7,1006.39812025039,5,8,27.923076923076923,-0.06831237862045625
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202507,2025,7,2012.79624050077,5,8,27.923076923076923,-0.10220537361336801
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202507,2025,7,2012.79624050077,5,8,27.923076923076923,-0.10588191409143577
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202507,2025,7,2012.79624050077,5,8,27.923076923076923,-0.08660188218829101
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202508,2025,8,125.799765031298,5,8,27.0,-0.2658133874409364
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202508,2025,8,125.799765031298,5,8,27.0,-0.27857675491849276
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202508,2025,8,125.799765031298,5,8,27.0,-0.2724777711243006
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202508,2025,8,251.599530062597,5,8,27.0,-0.20883318273776152
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202508,2025,8,251.599530062597,5,8,27.0,-0.2238989753116981
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202508,2025,8,251.599530062597,5,8,27.0,-0.2545201336316292
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202508,2025,8,503.199060125194,5,8,27.0,-0.2207558898133134
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202508,2025,8,503.199060125194,5,8,27.0,-0.236694900774726
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202508,2025,8,503.199060125194,5,8,27.0,-0.26727628292462957
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202508,2025,8,1006.39812025039,5,8,27.0,-0.23827968992828674
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202508,2025,8,1006.39812025039,5,8,27.0,-0.2554150242518305
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202508,2025,8,1006.39812025039,5,8,27.0,-0.27783912766556973
dynamic_support_frozen_era_labels_min3,observed_wbt_c,3,202508,2025,8,2012.79624050077,5,8,27.0,-0.23990621261424838
dynamic_support_frozen_era_labels_min3,observed_wbt_slp_as_surface_c,3,202508,2025,8,2012.79624050077,5,8,27.0,-0.25765910168203054
dynamic_support_frozen_era_labels_min3,era_wbt_c,3,202508,2025,8,2012.79624050077,5,8,27.0,-0.2761623918155286
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200806,2008,6,125.799765031298,8,7,24.933333333333334,0.3982908143763024
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200806,2008,6,125.799765031298,8,7,24.933333333333334,0.39946537324269715
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200806,2008,6,125.799765031298,8,7,24.933333333333334,0.141086763675631
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200806,2008,6,251.599530062597,8,7,24.933333333333334,0.23286206477047888
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200806,2008,6,251.599530062597,8,7,24.933333333333334,0.23283565164650022
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200806,2008,6,251.599530062597,8,7,24.933333333333334,0.06665635667431635
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200806,2008,6,503.199060125194,8,7,24.933333333333334,0.1656797849815197
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200806,2008,6,503.199060125194,8,7,24.933333333333334,0.16409168664388885
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200806,2008,6,503.199060125194,8,7,24.933333333333334,0.05454543297242265
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200806,2008,6,1006.39812025039,8,7,24.933333333333334,0.04770617641954811
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200806,2008,6,1006.39812025039,8,7,24.933333333333334,0.04237148423487258
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200806,2008,6,1006.39812025039,8,7,24.933333333333334,-0.0006021863079925804
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200806,2008,6,2012.79624050077,8,7,24.933333333333334,-0.04136309701208574
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200806,2008,6,2012.79624050077,8,7,24.933333333333334,-0.049204552941244484
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200806,2008,6,2012.79624050077,8,7,24.933333333333334,-0.05679660552767052
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200807,2008,7,125.799765031298,5,12,24.88235294117647,0.02577955035775248
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200807,2008,7,125.799765031298,5,12,24.88235294117647,0.02591340861642588
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200807,2008,7,125.799765031298,5,12,24.88235294117647,0.004279183097848138
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200807,2008,7,251.599530062597,5,12,24.88235294117647,0.11150677170310908
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200807,2008,7,251.599530062597,5,12,24.88235294117647,0.11417618371845428
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200807,2008,7,251.599530062597,5,12,24.88235294117647,0.0068992357727142295
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200807,2008,7,503.199060125194,5,12,24.88235294117647,0.07052309450385685
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200807,2008,7,503.199060125194,5,12,24.88235294117647,0.07577851746468323
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200807,2008,7,503.199060125194,5,12,24.88235294117647,-0.052052766431064934
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200807,2008,7,1006.39812025039,5,12,24.88235294117647,0.01983285434113813
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200807,2008,7,1006.39812025039,5,12,24.88235294117647,0.027951025455620337
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200807,2008,7,1006.39812025039,5,12,24.88235294117647,-0.093227864258279
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,200807,2008,7,2012.79624050077,5,12,24.88235294117647,0.004985707835403863
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,200807,2008,7,2012.79624050077,5,12,24.88235294117647,0.01428151587018478
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,200807,2008,7,2012.79624050077,5,12,24.88235294117647,-0.0929299985491282
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201207,2012,7,125.799765031298,8,11,24.68421052631579,-0.11837769629783212
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201207,2012,7,125.799765031298,8,11,24.68421052631579,-0.12281658070979407
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201207,2012,7,125.799765031298,8,11,24.68421052631579,-0.1621808969405253
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201207,2012,7,251.599530062597,8,11,24.68421052631579,-0.20435103899180962
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201207,2012,7,251.599530062597,8,11,24.68421052631579,-0.2023199088874299
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201207,2012,7,251.599530062597,8,11,24.68421052631579,-0.21556620644375857
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201207,2012,7,503.199060125194,8,11,24.68421052631579,-0.276971661493816
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201207,2012,7,503.199060125194,8,11,24.68421052631579,-0.2706558057514429
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201207,2012,7,503.199060125194,8,11,24.68421052631579,-0.3332461190682954
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201207,2012,7,1006.39812025039,8,11,24.68421052631579,-0.3383269384601586
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201207,2012,7,1006.39812025039,8,11,24.68421052631579,-0.3321542133892872
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201207,2012,7,1006.39812025039,8,11,24.68421052631579,-0.4036254776753495
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201207,2012,7,2012.79624050077,8,11,24.68421052631579,-0.3667416906536839
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201207,2012,7,2012.79624050077,8,11,24.68421052631579,-0.36207065434402796
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201207,2012,7,2012.79624050077,8,11,24.68421052631579,-0.4264377679336361
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201208,2012,8,125.799765031298,6,11,25.0,-0.31038792082304
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201208,2012,8,125.799765031298,6,11,25.0,-0.30708484279498904
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201208,2012,8,125.799765031298,6,11,25.0,-0.28934878206012016
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201208,2012,8,251.599530062597,6,11,25.0,-0.32948239847332206
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201208,2012,8,251.599530062597,6,11,25.0,-0.32847458168154997
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201208,2012,8,251.599530062597,6,11,25.0,-0.2345809914523822
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201208,2012,8,503.199060125194,6,11,25.0,-0.34858380571617953
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201208,2012,8,503.199060125194,6,11,25.0,-0.3481843534996689
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201208,2012,8,503.199060125194,6,11,25.0,-0.2527988731962555
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201208,2012,8,1006.39812025039,6,11,25.0,-0.3939172780747042
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201208,2012,8,1006.39812025039,6,11,25.0,-0.39399330491926576
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201208,2012,8,1006.39812025039,6,11,25.0,-0.3128786843985015
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201208,2012,8,2012.79624050077,6,11,25.0,-0.4121821572392401
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201208,2012,8,2012.79624050077,6,11,25.0,-0.4124618525978875
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201208,2012,8,2012.79624050077,6,11,25.0,-0.3345371640839877
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201606,2016,6,125.799765031298,5,10,23.866666666666667,0.03218152462861168
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201606,2016,6,125.799765031298,5,10,23.866666666666667,0.028916073306319845
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201606,2016,6,125.799765031298,5,10,23.866666666666667,0.21413271540184664
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201606,2016,6,251.599530062597,5,10,23.866666666666667,0.12087191643745343
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201606,2016,6,251.599530062597,5,10,23.866666666666667,0.10875325912305644
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201606,2016,6,251.599530062597,5,10,23.866666666666667,0.04122123855297399
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201606,2016,6,503.199060125194,5,10,23.866666666666667,0.04742721720623666
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201606,2016,6,503.199060125194,5,10,23.866666666666667,0.03275886498408642
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201606,2016,6,503.199060125194,5,10,23.866666666666667,-0.03333001136970215
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201606,2016,6,1006.39812025039,5,10,23.866666666666667,-0.08100829090602124
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201606,2016,6,1006.39812025039,5,10,23.866666666666667,-0.09747621175725041
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201606,2016,6,1006.39812025039,5,10,23.866666666666667,-0.1285220155650696
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201606,2016,6,2012.79624050077,5,10,23.866666666666667,-0.15189908573359656
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201606,2016,6,2012.79624050077,5,10,23.866666666666667,-0.16823202862562558
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201606,2016,6,2012.79624050077,5,10,23.866666666666667,-0.18628860575849804
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201608,2016,8,125.799765031298,7,10,23.88235294117647,0.09291097107764545
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201608,2016,8,125.799765031298,7,10,23.88235294117647,0.1188988070897854
dynamic_support_frozen_era_labels_min5,era_wbt_c,5,201608,2016,8,125.799765031298,7,10,23.88235294117647,0.03236747807282225
dynamic_support_frozen_era_labels_min5,observed_wbt_c,5,201608,2016,8,251.599530062597,7,10,23.88235294117647,0.17369472918821693
dynamic_support_frozen_era_labels_min5,observed_wbt_slp_as_surface_c,5,201608,2016,8,251.599530062597,7,10,23.88235294117647,0.18467796633176814
